perturb_percent,perturb_time,controller,t_settle_after,ITAE,metric_M,rise_time,overshoot,settling_time_abs,rank_M,is_best
80,360,PID,146.17171717171715,2037.640449592211,0.36295701933357005,-40.56565656565655,1.6615119299273,506.17171717171715,2.0,False
80,390,PID-GS,207.57983856336273,2846.975565829449,0.5108849155691678,-40.56565656565655,1.7058210796637452,597.5798385633627,3.0,False
80,390,FF,224.40064557600147,4213.043065408481,0.6703230701575772,-40.56565656565655,2.222932217781869,614.4006455760015,4.0,False
80,390,PID-FF,326.97979797979804,4144.694612144908,0.7723246115303953,-40.56565656565655,5.269647337344916,716.979797979798,5.0,False
80,390,PID-GS-FF,144.06312146588084,1607.5579929183923,0.32047663119887576,-40.56565656565655,1.7058210796637452,534.0631214658808,1.0,True
80,390,PID,152.21212121212125,1545.1016987200485,0.3255439965589746,-40.56565656565655,1.7058210796637452,542.2121212121212,2.0,False
80,420,PID-GS,196.07881489604097,2556.4208167153715,0.4698253608155546,-40.56565656565655,1.7479355024515142,616.078814896041,2.0,False
80,420,FF,207.83186263916878,4736.289836023646,0.7148986536942415,-40.56565656565655,3.3028965996545487,627.8318626391688,4.0,False
80,420,PID-FF,127.61542673723557,3337.7991665353084,0.48935998263771047,-40.56565656565655,4.7347569903465265,547.6154267372356,3.0,False
80,420,PID-GS-FF,131.88750374324616,1416.9011168042612,0.28865035063819006,-40.56565656565655,1.7479355024515142,551.8875037432462,1.0,True
80,420,PID,411.80808080808083,5440.363739789313,0.9935230600945896,-40.56565656565655,6.373444303502794,831.8080808080808,5.0,False
80,450,PID-GS,203.5483477917387,2640.8082217358906,0.48649153410680307,-40.56565656565655,1.7490028133450983,653.5483477917387,3.0,False
80,450,FF,208.69107107476202,5756.471879146726,0.8358835906082207,-40.56565656565655,4.932579222317111,658.691071074762,5.0,False
80,450,PID-FF,117.40894279751603,2869.866860857984,0.426478014765084,-40.56565656565655,4.120598582272262,567.408942797516,2.0,False
80,450,PID-GS-FF,138.5346658141974,1526.0056021193168,0.30644756369042014,-40.56565656565655,1.7490028133450983,588.5346658141974,1.0,True
80,450,PID,148.51990707743744,3229.950523638323,0.4931111673034628,-40.56565656565655,4.289043379717196,598.5199070774374,4.0,False
80,480,PID-GS,192.67813856153248,2402.669217558959,0.45140930536676205,-40.56565656565655,1.7490028133450983,672.6781385615325,4.0,False
80,480,FF,456.25542834986345,5469.039189412908,1.0486741388542677,-40.56565656565655,5.529660587217377,936.2554283498635,5.0,False
80,480,PID-FF,105.10763396764742,2568.665252733139,0.3817339583601602,-40.56565656565655,3.98185901611794,585.1076339676474,3.0,False
80,480,PID-GS-FF,127.29203217119641,1397.3208184889147,0.2811580563739288,-40.56565656565655,1.7490028133450983,607.2920321711964,1.0,True
80,480,PID,137.7724383289284,2280.8641326724046,0.37871554186507234,-40.56565656565655,3.4238249258360263,617.7724383289284,2.0,False
80,510,PID-GS,201.25419650286653,2536.8663172762062,0.4740374910306807,-40.56565656565655,1.7490028133450983,711.2541965028665,4.0,False
80,510,FF,450.0,5352.685305386136,1.0305424025936303,-40.56565656565655,6.4195229289377025,960.0,5.0,False
80,510,PID-FF,111.86753379011998,2475.6795508233795,0.37632089932976565,-40.56565656565655,3.8308106102094577,621.86753379012,3.0,False
80,510,PID-GS-FF,135.50106890800146,1476.2847610814551,0.2983259239996483,-40.56565656565655,1.7490028133450983,645.5010689080015,1.0,True
80,510,PID,146.5660151559241,1551.361073990178,0.31879598660344644,-40.56565656565655,2.0495545474939583,656.5660151559241,2.0,False
80,540,PID-GS,190.61616161616166,2312.3935997661943,0.44062899457407845,-40.56565656565655,1.7490028133450983,730.6161616161617,4.0,False
80,540,FF,420.0,4725.018610683191,0.9376765461796058,-40.56565656565655,6.751221999510243,960.0,5.0,False
80,540,PID-FF,100.46464646464642,2206.7539835612515,0.3360624823614739,-40.56565656565655,3.7818737022017124,640.4646464646464,3.0,False
80,540,PID-GS-FF,124.72117901280285,1302.3469218768948,0.26977770898731623,-40.56565656565655,1.7490028133450983,664.7211790128028,1.0,True
80,540,PID,135.96771584591477,1209.9526027572726,0.27726723085270294,-40.56565656565655,1.7490028133450983,675.9677158459148,2.0,False
